PC1,PC2,Segment
0.09455688930935598,0.26543628333166336,Engaged-Premium
1.494602097286767,-2.942363990238818,Bulk-Buyer
1.7075915423060883,-1.4985300034720823,Bulk-Buyer
-1.9928469593065083,0.7606547422463782,Budget-Regular
1.0366023343533022,0.49761732649311424,Engaged-Premium
2.1343863115395836,0.9182178887189043,Silent-Premium
0.027497858690283036,-0.3998708340944617,Engaged-Premium
0.7897733747179095,-0.069369811607644,Silent-Premium
0.11422184727992467,1.4208698936029884,Silent-Premium
-0.1306524119434531,0.20377039187111232,Silent-Premium
-0.27707951279106974,0.7520116858024904,Silent-Premium
-0.38778137288226466,-0.04334817430331038,Engaged-Premium
-0.4150835875712718,-0.7613686839661237,Delivery-Disappointed
1.878377511525353,-3.725745080854148,Delivery-Disappointed
-2.578612892094343,-0.8178471688019585,Budget-Regular
-1.6376845400613371,0.5598218230167875,Budget-Regular
1.6024558778073075,-0.19375708019892976,Engaged-Premium
0.5325010221836373,0.6960693400596816,Engaged-Premium
-0.6534934723765755,0.6650696508639306,Silent-Premium
-0.9629951639379783,-0.2245222287546663,Budget-Regular
-0.8860700201577344,1.1223297413364681,Budget-Regular
-1.6989334823226059,-1.1426376820735975,Budget-Regular
0.9789921468111584,1.9670172019222412,Silent-Premium
-1.7200281582940184,-0.666897933669326,Budget-Regular
2.490022244496103,-0.4160156648575188,Engaged-Premium
0.5665764769223268,0.1287561109728932,Engaged-Premium
-2.012485333825162,0.12976183138631225,Budget-Regular
0.5631772691566017,0.30874498384136234,Silent-Premium
-0.05011733021573027,-0.2540454795413662,Engaged-Premium
0.21850847740271734,-0.32119124950897937,Engaged-Premium
-0.35259975948121375,0.11320545324398172,Silent-Premium
-0.007542221391106203,0.3609239214680339,Engaged-Premium
-2.2066573089597634,-0.6050369100219976,Budget-Regular
0.5228333300022078,0.3576104779457105,Engaged-Premium
-0.04924639285171345,0.8027783152712133,Silent-Premium
-0.042721758271442846,0.31172353428474253,Silent-Premium
-0.214365697480582,1.039766597822411,Silent-Premium
0.5446378815318769,0.7126584609673007,Silent-Premium
-3.024328846971934,-0.10157566971917745,Budget-Regular
0.691789832477546,0.8590418757491516,Engaged-Premium
0.17506247071947736,1.4222470640848852,Silent-Premium
0.3019973641336345,1.2734544093646405,Silent-Premium
0.8980917301473214,0.39029288990528066,Engaged-Premium
0.13907943496314126,0.011072243953440218,Engaged-Premium
1.1757449941735274,-2.847637003659683,Delivery-Disappointed
0.2466013906961529,-2.5481630177436485,Bulk-Buyer
2.6483699178390294,1.4427530858645021,Silent-Premium
1.106754783107029,-1.6828463315362523,Delivery-Disappointed
0.33903318305848906,0.7918728277087388,Silent-Premium
0.29778058577458305,-0.07613127432321742,Engaged-Premium
0.9651720561470749,-1.4052053086165937,Delivery-Disappointed
2.8281561394550594,-3.807011714457282,Bulk-Buyer
0.8578048972729351,-2.9319123655157435,Delivery-Disappointed
-1.7907093633839397,0.25218103961846133,Budget-Regular
-1.0621303940437556,0.43485569424998977,Budget-Regular
-0.9806769982611654,-0.4263439676762791,Budget-Regular
0.5971759478827566,1.0457328015824767,Silent-Premium
0.23955855050020985,0.5264356051540487,Silent-Premium
-0.012571670104612574,-2.1991129856417397,Delivery-Disappointed
-0.3867016980092477,-0.3310382599880631,Engaged-Premium
-0.7163701683838265,0.31969087158995296,Engaged-Premium
