lat,lng,Segment,customer_city
-22.933631577298154,-43.37647022788376,Silent-Premium,rio de janeiro
-29.231312405602875,-53.68158220247091,Silent-Premium,julio de castilhos
-21.680280267709847,-45.92160843709808,Silent-Premium,machado
-23.001664514859417,-43.40383953802869,Silent-Premium,rio de janeiro
-18.718674986379657,-39.89750449399215,Silent-Premium,sao mateus
-19.757774179294827,-47.9553386619712,Silent-Premium,uberaba
-1.4702139225576074,-48.49028477130817,Silent-Premium,belem
-22.586427367719512,-47.51274020487925,Silent-Premium,iracemapolis
-23.54898587913322,-46.643139396906825,Silent-Premium,sao paulo
-23.10029029398992,-47.18166030113401,Silent-Premium,indaiatuba
-29.94119453176208,-50.99294438954569,Silent-Premium,gravatai
-16.740979757471482,-43.84815993588782,Silent-Premium,montes claros
-17.843405678766587,-40.3464798270996,Silent-Premium,nanuque
-19.954446958060508,-44.02612231409741,Silent-Premium,contagem
-19.173229195013285,-41.47247462220565,Silent-Premium,conselheiro pena
-8.107022441023696,-34.909863377306245,Silent-Premium,recife
-22.947960386642016,-47.30653160819561,Silent-Premium,monte mor
-23.687318259445505,-46.74743884139295,Silent-Premium,sao paulo
-22.90600354640406,-43.10546782889948,Silent-Premium,niteroi
-23.322352248071105,-46.58973137816835,Silent-Premium,mairipora
-23.549496369698147,-46.61983619193254,Silent-Premium,sao paulo
-19.947433295314173,-43.928925768249734,Silent-Premium,belo horizonte
-25.548566606151606,-49.26605713321602,Silent-Premium,curitiba
-22.752582179703964,-43.444221463420185,Silent-Premium,nova iguacu
-20.13074890385741,-40.29002553742366,Silent-Premium,serra
-23.497960253678794,-46.69062821557797,Silent-Premium,sao paulo
-22.750047255217915,-50.38673643154034,Silent-Premium,candido mota
-19.979423575086685,-43.94002821445109,Silent-Premium,nova lima
-21.756112849319592,-41.331979873023,Silent-Premium,campos dos goytacazes
-23.21130687949995,-46.88044951858166,Silent-Premium,jundiai
-24.112989428946435,-49.33153304217702,Silent-Premium,itarare
-23.66217601387846,-46.53464565474054,Silent-Premium,santo andre
-22.75416336358131,-47.347509410352586,Silent-Premium,americana
-22.902127847625383,-43.12463807063305,Silent-Premium,niteroi
-24.659027557405217,-48.99226823438965,Silent-Premium,adrianopolis
-19.969010470858095,-43.96760867485142,Silent-Premium,belo horizonte
-21.24481728187358,-44.99836509644241,Silent-Premium,lavras
-23.49921489953255,-46.80712731513658,Silent-Premium,osasco
-23.25288579990181,-51.14614427712626,Silent-Premium,londrina
-23.58838403941368,-46.68118004657522,Silent-Premium,sao paulo
-22.836436732168615,-43.2755566090658,Silent-Premium,rio de janeiro
-22.8991184007733,-43.17963533744704,Silent-Premium,rio de janeiro
-23.54477386886143,-46.756580981692466,Silent-Premium,sao paulo
-22.98598325783374,-43.19186641534424,Silent-Premium,rio de janeiro
-22.29344505272213,-48.56812850652086,Silent-Premium,jau
-1.4280537705001086,-48.46444616013624,Silent-Premium,belem
-15.541851497315726,-47.33653822258718,Silent-Premium,formosa
-23.53676737440136,-46.65894785581968,Silent-Premium,sao paulo
-23.73053443491416,-46.4797563463713,Silent-Premium,santo andre
-15.460159929300918,-55.74582963846584,Silent-Premium,chapada dos guimaraes
-2.5325131715264684,-44.2506395758232,Silent-Premium,sao luis
-1.6166569727096125,-47.47837325396073,Silent-Premium,sao miguel do guama
-23.538144675421798,-46.70347863868197,Silent-Premium,sao paulo
-21.782881739656105,-43.38489771856428,Silent-Premium,juiz de fora
-22.974205243407017,-47.172892149316205,Silent-Premium,campinas
-23.542520789115148,-46.63533516134283,Silent-Premium,sao paulo
-22.8796102749367,-43.091603704065434,Silent-Premium,niteroi
-21.90747320518916,-47.62143917310523,Silent-Premium,descalvado
-27.15253242886683,-48.50464784416293,Silent-Premium,bombinhas
-26.902710347072976,-48.67873509497431,Silent-Premium,itajai
-28.63083023402565,-53.09511159180065,Silent-Premium,ibiruba
-23.607164503750912,-46.63086556134222,Silent-Premium,sao paulo
-22.978469157654736,-43.23383336857298,Silent-Premium,rio de janeiro
-16.440501985791833,-41.00889491142415,Silent-Premium,jequitinhonha
-25.51749022370017,-49.24106513500504,Silent-Premium,curitiba
-22.56657485870212,-44.16298161850085,Silent-Premium,barra mansa
-22.866385578662914,-43.372546724464776,Silent-Premium,rio de janeiro
-23.015680812161104,-45.55837595218639,Silent-Premium,taubate
-23.451350521784317,-46.52266787607479,Silent-Premium,guarulhos
-22.52456377677273,-41.944338149018726,Silent-Premium,rio das ostras
-22.768842390945508,-47.34061147091706,Silent-Premium,americana
-19.15688975767194,-45.44725700231122,Silent-Premium,abaete
-22.88751675166894,-43.12059679174127,Silent-Premium,niteroi
-25.469632068671924,-49.29126078988983,Silent-Premium,curitiba
-23.549620882595665,-46.68943299861501,Silent-Premium,sao paulo
-19.906330599226692,-43.936668051907176,Silent-Premium,belo horizonte
-24.179855538627187,-46.79049637055164,Silent-Premium,itanhaem
-22.92541928296553,-43.232072863400354,Silent-Premium,rio de janeiro
-23.56698929058232,-46.81162587862104,Silent-Premium,osasco
-23.61368317345164,-46.662701699086455,Silent-Premium,sao paulo
-30.00705652553522,-51.17525078926519,Silent-Premium,porto alegre
-21.782409239033026,-50.79137335892627,Silent-Premium,parapua
-23.532869922846064,-46.67041383714811,Silent-Premium,sao paulo
-22.47334532640637,-43.149373760118806,Silent-Premium,petropolis
-23.483362378367712,-46.72654241909515,Silent-Premium,sao paulo
-23.58683867943905,-46.71759517262971,Silent-Premium,sao paulo
-1.4630158658030092,-48.48808887193567,Silent-Premium,belem
-18.850559452819724,-41.97572927760917,Silent-Premium,governador valadares
-3.108286608243403,-60.03607427442437,Silent-Premium,manaus
-22.011604969162068,-49.79140808051452,Silent-Premium,julio mesquita
-23.10333587745346,-48.25762128772862,Silent-Premium,bofete
-23.48054439439665,-47.50954370774423,Silent-Premium,sorocaba
-22.78149969138461,-46.59025263142381,Silent-Premium,pinhalzinho
-22.841859215938552,-43.26485004378114,Silent-Premium,rio de janeiro
-22.937512792544215,-43.24664597821569,Silent-Premium,rio de janeiro
-19.877727652086158,-43.995110704830054,Silent-Premium,belo horizonte
-23.64702435137628,-46.6663345453863,Silent-Premium,sao paulo
-23.657452634995465,-46.612405838882815,Silent-Premium,sao paulo
-23.309902583386343,-51.17493375000001,Silent-Premium,londrina
-22.897497594494848,-43.5771638381903,Silent-Premium,rio de janeiro
-21.736513274922913,-48.68791766596293,Silent-Premium,tabatinga
-23.531680729384323,-46.54299782292687,Silent-Premium,sao paulo
-27.566501367924868,-48.62448683786694,Silent-Premium,sao jose
-23.692014859651152,-46.38202901970684,Silent-Premium,ribeirao pires
-23.53465951956261,-46.68318834026778,Silent-Premium,sao paulo
-20.33139024364796,-40.35025679698992,Silent-Premium,vila velha
-23.558979719400995,-46.52722660130416,Silent-Premium,sao paulo
-23.546151782420843,-46.568900831900976,Silent-Premium,sao paulo
-15.819303143672464,-47.91721770702057,Silent-Premium,brasilia
-22.69515790939998,-46.987014376493164,Silent-Premium,jaguariuna
-22.941046165690945,-43.17617823078362,Silent-Premium,rio de janeiro
-23.32360915967533,-46.700929245015786,Silent-Premium,franco da rocha
-23.12205294438917,-47.24970057689272,Silent-Premium,indaiatuba
-22.867403259507167,-48.44843974160631,Silent-Premium,botucatu
-21.757690120914923,-48.82976816265947,Silent-Premium,ibitinga
-18.594254231392327,-46.50120395362445,Silent-Premium,patos de minas
-26.76582257431367,-51.01681883415123,Silent-Premium,cacador
-23.49085966222804,-46.378334648003346,Silent-Premium,sao paulo
-15.88656862472217,-52.266156588214294,Silent-Premium,barra do garcas
-16.653288463125406,-49.48837959290822,Silent-Premium,trindade
-23.654474821816017,-46.639899465301006,Silent-Premium,sao paulo
-23.592306489035725,-46.5257516274436,Silent-Premium,sao paulo
-23.554452237578637,-46.54746075382302,Silent-Premium,sao paulo
-15.17063023996429,-42.49963329392081,Silent-Premium,montezuma
-22.522864316107068,-46.64756741512481,Silent-Premium,lindoia
-8.018658876008494,-34.91625388430071,Silent-Premium,recife
-22.738226374141554,-47.6199425173409,Silent-Premium,piracicaba
-21.303652458988616,-50.35442002862485,Silent-Premium,birigui
-29.93026925963708,-51.02325320981801,Silent-Premium,gravatai
-21.84566586507617,-46.56275581632215,Silent-Premium,pocos de caldas
-23.554850323330907,-46.676875640862086,Silent-Premium,sao paulo
-23.62366891173756,-46.67019874152133,Silent-Premium,sao paulo
-22.628424999999936,-43.21351654193727,Silent-Premium,duque de caxias
-15.769661294191618,-51.10280221998166,Silent-Premium,santa fe de goias
-23.555556314184297,-46.68985712017429,Silent-Premium,sao paulo
-23.98479796586644,-46.300849044480685,Silent-Premium,santos
-30.019450389953256,-51.13703201653284,Silent-Premium,porto alegre
-22.920179070777287,-43.1800400189857,Silent-Premium,rio de janeiro
-23.57472874493622,-46.68862629892086,Silent-Premium,sao paulo
-16.69494644451846,-49.27709414677224,Silent-Premium,goiania
-23.542127519129053,-46.7527721799693,Silent-Premium,sao paulo
-20.68959370285506,-55.27819987240339,Silent-Premium,dois irmaos do buriti
-20.25624491956578,-42.03398861864435,Silent-Premium,manhuacu
-23.28391677801272,-51.26584241243004,Silent-Premium,cambe
-23.156299066198635,-47.04923371339494,Silent-Premium,itupeva
-22.655818424923535,-50.395499413266776,Silent-Premium,assis
-23.014294742166268,-43.46413167283893,Silent-Premium,rio de janeiro
-22.93003541243005,-43.38943773232147,Silent-Premium,rio de janeiro
-6.002216911595636,-40.29412199869469,Silent-Premium,taua
-20.422767933483087,-49.971725710857996,Silent-Premium,votuporanga
-23.611465970021374,-46.68509399333488,Silent-Premium,sao paulo
-22.88722375926633,-47.20093703649303,Silent-Premium,hortolandia
-22.95459806717061,-43.17731169269164,Silent-Premium,rio de janeiro
-12.965639341578822,-38.500953143325575,Silent-Premium,salvador
-23.51024063281201,-46.566772533166954,Silent-Premium,sao paulo
-11.418498479917067,-58.762016312315296,Silent-Premium,juina
-23.439417904524205,-47.46771412254022,Silent-Premium,sorocaba
-22.605298322148823,-46.91887161356906,Silent-Premium,santo antonio de posse
-21.430873544820937,-50.08722856241691,Silent-Premium,penapolis
-22.817940349921532,-47.24004385158533,Silent-Premium,sumare
-13.626872814287005,-41.32881042848442,Silent-Premium,barra da estiva
-22.935304308644387,-43.333493394632,Silent-Premium,rio de janeiro
-19.867906407416527,-43.948638825898854,Silent-Premium,belo horizonte
-23.585284023283343,-48.03600512907585,Silent-Premium,itapetininga
-22.897497594494848,-43.5771638381903,Silent-Premium,rio de janeiro
-22.81445142403528,-47.07071336742769,Silent-Premium,campinas
-15.814891037476572,-47.91680938500559,Silent-Premium,brasilia
-23.539820103990145,-46.31780434759043,Silent-Premium,suzano
-19.747979301613125,-47.93624668039608,Silent-Premium,uberaba
-23.424478609629773,-51.8971907225523,Silent-Premium,maringa
-13.528742361850982,-39.9694437679826,Silent-Premium,jaguaquara
-21.356961507728457,-43.04815597908357,Silent-Premium,guarani
-23.55366239523337,-46.4506999200761,Silent-Premium,sao paulo
-23.59342860727678,-46.68575510560334,Silent-Premium,sao paulo
-17.342303063567126,-44.93370877307213,Silent-Premium,pirapora
-23.50194772122327,-46.741152929085914,Silent-Premium,sao paulo
-9.169161490372733,-36.68185592830251,Silent-Premium,bom conselho
-23.522169194460325,-51.67660312131849,Silent-Premium,mandaguari
-23.02187989307062,-43.46365439966753,Silent-Premium,rio de janeiro
-15.2319216637812,-59.333290197084864,Silent-Premium,pontes e lacerda
-15.83249161554641,-48.107208189193145,Silent-Premium,brasilia
-19.936877427145244,-43.96747446113456,Silent-Premium,belo horizonte
-22.912121384482425,-43.17276000612761,Silent-Premium,rio de janeiro
-11.528564211052108,-61.01426578928362,Silent-Premium,espigao do oeste
-22.120590351310792,-51.42839130361126,Silent-Premium,presidente prudente
-21.77908820260835,-43.348806010820034,Silent-Premium,juiz de fora
-25.384073578827376,-49.221749758324215,Silent-Premium,curitiba
-22.63246618910492,-43.282594438293096,Silent-Premium,duque de caxias
-23.561779395363267,-46.47581652435226,Silent-Premium,sao paulo
-30.0556154274337,-51.1989189296554,Silent-Premium,porto alegre
-23.684854601898024,-46.43806303592078,Silent-Premium,maua
-23.020354915151103,-45.57141335905713,Silent-Premium,taubate
-22.655818424923535,-50.395499413266776,Silent-Premium,assis
-22.7577375,-43.30890252337607,Silent-Premium,duque de caxias
-23.432678999999997,-46.43597834624039,Silent-Premium,guarulhos
-23.317650533181272,-51.15768994561134,Silent-Premium,londrina
-23.506426089647405,-46.77223415044136,Silent-Premium,osasco
-22.005434640025364,-47.915117995412366,Silent-Premium,sao carlos
-29.915863208436726,-51.18773936782405,Silent-Premium,canoas
-21.132255496367456,-42.36636076158465,Silent-Premium,muriae
-30.051017183449765,-51.14661889924408,Silent-Premium,porto alegre
-28.447361138467933,-52.200140304573225,Silent-Premium,marau
-16.73721067784725,-49.2779556069106,Silent-Premium,goiania
-27.607759872653133,-53.1668883211147,Silent-Premium,cerro grande
-20.20573692802297,-50.92692375841509,Silent-Premium,santa fe do sul
-22.47907747356156,-43.82127029512845,Silent-Premium,barra do pirai
-23.277593536983716,-46.7583268425073,Silent-Premium,francisco morato
-16.678565562329865,-50.46366427849526,Silent-Premium,aurilandia
-23.413674398073603,-46.03530944116793,Silent-Premium,guararema
-19.970868116609125,-43.93993252477061,Silent-Premium,belo horizonte
-22.635327800619784,-47.19802863204109,Silent-Premium,cosmopolis
-23.556815612833606,-46.65074498528482,Silent-Premium,sao paulo
-23.452833017485133,-46.50715331127011,Silent-Premium,guarulhos
-23.578719279933942,-46.80839392743596,Silent-Premium,osasco
-24.010703002741373,-46.4061962395147,Silent-Premium,praia grande
-21.156125975877337,-47.824942408203,Silent-Premium,ribeirao preto
-22.984312987232386,-43.21999298167813,Silent-Premium,rio de janeiro
-19.81138429808414,-44.01334541296184,Silent-Premium,ribeirao das neves
-23.627382244243726,-46.69532863321602,Silent-Premium,sao paulo
-23.52821078782871,-46.35386295920134,Silent-Premium,poa
-25.707792524327772,-52.91822149999996,Silent-Premium,sao jorge d'oeste
-26.91031052805772,-49.07446664209314,Silent-Premium,blumenau
-27.642501237607874,-48.68054933753507,Silent-Premium,palhoca
-22.802320737543184,-47.20403845683539,Silent-Premium,sumare
-23.56221632445608,-46.53888007660566,Silent-Premium,sao paulo
-23.622535445467097,-46.66327932361935,Silent-Premium,sao paulo
-19.965074323330903,-43.94845903260437,Silent-Premium,belo horizonte
-22.49016442089259,-44.562961979844616,Silent-Premium,itatiaia
-29.378080970566504,-50.874708555254045,Silent-Premium,gramado
-23.55971076646229,-46.830354546046344,Silent-Premium,carapicuiba
-23.61195654870451,-46.74357120024242,Silent-Premium,sao paulo
-25.442791128284213,-49.276760102140905,Silent-Premium,curitiba
-23.656342642475988,-52.60977281399602,Silent-Premium,cianorte
-23.564850747157923,-46.75924564863176,Silent-Premium,sao paulo
-23.565713039961945,-46.65577318166076,Silent-Premium,sao paulo
-23.49192999194992,-46.59134649651459,Silent-Premium,sao paulo
-18.944314187344897,-48.27933001540767,Silent-Premium,uberlandia
-19.97551649235395,-43.971936358914604,Silent-Premium,belo horizonte
-17.843405678766587,-40.3464798270996,Silent-Premium,nanuque
-21.35512849934266,-50.28482297686622,Silent-Premium,coroados
-22.293377426796756,-42.52384431631721,Silent-Premium,nova friburgo
-23.506426089647405,-46.77223415044136,Silent-Premium,osasco
-20.00245249056494,-44.01055685303541,Silent-Premium,belo horizonte
-1.444996720209064,-48.48452464695026,Silent-Premium,belem
-23.641877043568627,-46.50196149610485,Silent-Premium,santo andre
-15.766187208148011,-47.8844325,Silent-Premium,brasilia
-7.198068778202136,-34.86595721431817,Silent-Premium,joao pessoa
-10.70653555337566,-48.40658648976063,Silent-Premium,porto nacional
-25.58860776242136,-49.331401071153294,Silent-Premium,curitiba
-23.505967344026324,-46.86762212637944,Silent-Premium,barueri
-23.548805456038203,-46.52860928018063,Silent-Premium,sao paulo
-29.238071488558287,-51.87132385700613,Silent-Premium,encantado
-23.606386840958358,-46.7738625886593,Silent-Premium,taboao da serra
-21.156125975877337,-47.824942408203,Silent-Premium,ribeirao preto
-22.90507423727126,-43.1771726677823,Silent-Premium,rio de janeiro
-23.9284341639139,-46.410112111257504,Silent-Premium,cubatao
-17.206222865568588,-54.14623559736019,Silent-Premium,itiquira
-26.993432999999943,-48.634162435885465,Silent-Premium,balneario camboriu
